,uuid,creditCode,regNo,orgCodes,entStatus,regCap,frName,industryPhyName,esDate,opFrom,opTo,regOrgProvince,regOrg,entType,entName,dom,opScope,approvedTime,phoneNumber,email,oldName,validTime,industryLargeName,industryMiddleName,county,industryType,createTime,updateTime,isDeleted,state,city,website
100,7277d00f-d840-11e9-80c9-fa163e3115c2,91370000744521618L,370000400004566,744521618,在营（开业）企业,96403.108600万人民币,刘文静,制造业,2002-12-02,2002-12-02,,山东省,山东省市场监督管理局,股份有限公司(台港澳与境内合资、上市),蓝帆医疗股份有限公司,山东省淄博市齐鲁化学工业区清田路21号,生产加工PVC手套、丁腈手套及其他塑料制品、粒料，销售本公司生产的产品。丁腈手套、乳胶手套、纸浆模塑制品、一类、二类医疗器械产品的批发业务。(依法须经批准的项目，经相关部门批准后方可开展经营活动，有效期以许可证为准),2019-05-27,0533-7871017,1270252242@qq.com,山东蓝帆塑胶股份有限公司,长期,橡胶和塑料制品业,塑料制品业,齐鲁化学工业区,大健康,2019-09-16 13:11:32,2019-09-16 13:11:32,0,1,淄博市,http://blueail.tmall.com/index.htm?pm=a1z10.5.w5002-3572873782.2.z8PLL3
101,ac6cd39f-4bbf-11e9-a8b1-fa163e5275a2,91440300743219767A,440301103617854,743219767,存续（在营、开业、在册）,40001.000000万人民币,陈志强,信息传输、软件和信息技术服务业,2002-09-27,2002-09-27,,广东省,南山局,其他股份有限公司(上市),深圳开立生物医疗科技股份有限公司,深圳市南山区粤海街道麻岭社区高新中区科技中2路1号深圳软件园(2期)12栋201、202,医疗器械的软件开发（不含国家限制项目）；生物技术开发、技术转让、技术服务、技术咨询；自产产品技术维护服务；自产产品售后服务；经营进出口业务（法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营）。生产经营医疗器械及其配套试剂及产品软件开发；生产经营显示器产品及电子产品。,2019-01-03,0755-26722890,liusf@sonoscape.net,深圳市开立科技有限公司,长期,软件和信息技术服务业,信息系统集成服务,南山区,大健康,2019-03-21 17:57:02,2019-03-21 17:57:02,0,0,深圳市,http://www.sonoscape.com.cn
102,72dd089e-d840-11e9-80c9-fa163e3115c2,9111000063379674X4,110000005102777,63379674X,开业,54081.619900万人民币,谢宇峰,科学研究和技术服务业,1997-05-12,1997-05-12,2047-05-11,北京市,北京市工商行政管理局朝阳分局,其他股份有限公司(上市),北京万东医疗科技股份有限公司,北京市朝阳区酒仙桥东路9号院3号楼,技术咨询、技术服务；货物进出口；技术进出口；代理进出口；机器设备安装、维修；劳务服务；销售汽车（不含九座以下乘用车）、I、II类医疗器械；物业管理；出租商业用房；出租办公用房；医疗器械制造；销售III类医疗器械。（企业依法自主选择经营项目，开展经营活动；销售III类医疗器械以及依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。）,2019-06-18,010-84569688,wdyL055@263.net.cn,"北京万东医疗装备股份有限公司,华润万东医疗装备股份有限公司",2047-05-11,科技推广和应用服务业,技术推广服务,朝阳区,大健康,2019-09-16 13:11:33,2019-09-16 13:11:33,0,1,北京市,www.wandong.com.cn
103,7331885a-d840-11e9-80c9-fa163e3115c2,91370000168611868Q,370000018078729,168611868,在营（开业）企业,59496.774700万人民币,扈永刚,制造业,1993-11-08,1993-11-08,,山东省,山东省市场监督管理局,其他股份有限公司(上市),山东省药用玻璃股份有限公司,淄博市沂源县城,许可证范围内医疗器械生产、销售；汽车货运；包装装潢印刷品印刷；药品包装材料和容器注册证范围内的药品包装材料和容器的生产、销售（凭注册证书经营）；成品油零售（限分支机构经营）；(以上项目有效期限以许可证为准)；日用玻璃制品的生产、销售；纸箱加工、销售；玻璃生产专用设备的制造、销售；玻璃包装容器的生产、加工、销售；备案范围内的进出口业务。(依法须经批准的项目，经相关部门批准后方可开展经营活动)。,2019-06-24,0533-3259029,rub149@pharmglass.com,,长期,非金属矿物制品业,玻璃制品制造,沂源县,大健康,2019-09-16 13:11:33,2019-09-16 13:11:33,0,1,淄博市,http://www.pharmglass.com/
104,7389710b-d840-11e9-80c9-fa163e3115c2,91500109203249834P,500109000014539,203249834,存续(在营、开业、在册),15120.000000万,邓勇,制造业,1989-10-27,1989-10-27,,重庆市,重庆市北碚区市场监督管理局,股份有限公司(上市公司),重庆正川医药包装材料股份有限公司,重庆市北碚区龙凤桥街道正川玻璃工业园,制造、加工、销售：锁口瓶，药用玻璃瓶，瓶盖，塑料制品，玻璃仪器及制品，医药包装技术服务；货物进出口。[经营范围中属于法律、行政法规禁止的不得经营；法律、行政法规规定须经批准的项目，应当依法经过批准后方可经营]**,2018-05-31,023-68349817,zccw@cqzcjt.com,,长期,非金属矿物制品业,玻璃制品制造,北碚区,大健康,2019-09-16 13:11:34,2019-09-16 13:11:34,0,1,重庆市,www.cqzcjt.com
105,08ca6046-4bbd-11e9-a8b1-fa163e5275a2,91310000770943355B,310117002570397,770943355,存续（在营、开业、在册）,10436.32万人民币,林武辉,制造业,2005-01-18,2005-01-18,,上海市,上海市工商行政管理局,股份有限公司（上市、自然人投资或控股）,上海海顺新型药用包装材料股份有限公司,上海市松江区洞泾镇蔡家浜路18号,新型药用包装材料、儿童保护包装材料、高阻隔涂布材料、耐蒸煮复合材料、高阻隔复合材料、特种薄膜材料的生产和销售，包装装潢印刷，货物及技术的进出口业务。【依法须经批准的项目，经相关部门批准后方可开展经营活动】,2005-01-18,021-57675717,weivlin@126.com,,长期,印刷和记录媒介复制业,印刷,松江区,大健康,2019-03-21 17:38:08,2019-03-21 17:38:08,0,0,上海市,www.haishunpackaging.com
106,7416f124-d840-11e9-80c9-fa163e3115c2,914400007265265110,440000000020808,726526511,在营（开业）企业,52001.300000万,柯云峰,批发和零售业,1999-02-12,1999-02-12,,广东省,广东省市场监督管理局,股份有限公司(上市、自然人投资或控股),大参林医药集团股份有限公司,广东省广州市荔湾区龙溪大道410号、410-1号,批发：中药材（收购）、中药饮片、中成药、化学药制剂、抗生素原料药、抗生素制剂、生化药品、生物制品（除疫苗）、蛋白同化制剂、肽类激素（胰岛素），五金产品、电子产品；零售（连锁）：中药饮片，中成药，化学药制剂，抗生素制剂，生化药品，生物制品（除疫苗）；保健食品连锁经营；食品经营管理；批发兼零售：特殊食品（保健食品、特殊医学用途配方食品、婴幼儿配方乳粉、其他婴幼儿配方食品），预包装食品；普通货运；呼叫中心业务、信息服务业务（仅限互联网信息服务和移动网信息服务业务）；销售（含网上销售）：医疗器械，眼镜，福利彩票，充值卡，农副产品，化妆品，日用百货，消毒用品，个人护理用品，家居护理用品，文具用品，普通机械，五金、交电，计算机，家用电器，电子产品，健身器材，饰物，食品添加剂，宠物用品，纺织品及针织品，服装，家庭用品，花卉，通信设备，矿产品，建材，化工产品；票务服务；仓储，冷库服务，人力资源服务；会议、展览服务；企业管理咨询，经济信息咨询；母婴保健；家政、职业中介服务；生物技术开发；眼镜加工。下列项目由分支机构经营：门诊部（所），验光配镜服务，零售处方药、非处方药；商贸信息咨询，商品推广宣传，营销策划；项目投资；货物进出口；设计、制作、代理、发布各类广告；代收水电费；房屋及柜台租赁服务及其相关业务策划；贸易经纪与代理；项目投资管理；组织文化艺术交流活动；包装、仓储、装卸搬运，运输代理；机械设备租赁；电子产品、日用品维修；技术进出口；中药材种植；养老院、医院、康复中心管理服务；健康管理咨询；以特许经营方式从事商业活动；品牌策划咨询；冷藏车道路运输。,2019-07-19,81284688,limingxia@dslyy.com,,长期,零售业,医药及医疗器材专门零售,荔湾区,大健康,2019-09-16 13:11:35,2019-09-16 13:11:35,0,1,广州市,
107,74d8df3b-d840-11e9-80c9-fa163e3115c2,9143070067558223X2,430700000011314,67558223X,存续（在营、开业、在册）,37680.600600万人民币,高毅,批发和零售业,2008-06-20,2008-06-20,,湖南省,常德市市场监督管理局,股份有限公司(台港澳与境内合资、上市),益丰大药房连锁股份有限公司,湖南省常德市武陵区人民路2638号,中药材、中药饮片、中成药、化学药制剂、抗生素制剂、生化药品、生物制品零售；凭医疗器械经营许可证核准范围从事医疗器械零售，食盐零售；凭食品经营许可证核准范围从事食品经营;书报刊零售、食品添加剂、保健用品、洗涤化妆品、消毒剂、健身器材、日用百货、五金交电、纺织品及针织品、文具用品、花卉、通信设备、农副产品的零售；眼镜的加工、验配、销售；票务服务；水生野生动物的经营利用（限经营许可证许可品种和区域）；普通货物道路运输及代理；百货、连锁零售仓储服务、冷库服务；互联网药品信息服务；互联网药品交易服务；第二类增值电信业务中的信息服务业务（按许可证经营）；企业管理咨询服务；会议及展览服务；广告设计、制作、代理、发布服务；职业中介服务；企业管理培训、在职人员培训、商务培训服务、综合医院、康复中心、社区卫生服务中心、门诊部、诊所服务（限分支机构凭医疗机构执业许可证经营）；母婴保健服务（凭母婴保健服务执业许可证经营）；代居民收水电费及其他费用；房屋及柜台租赁服务及相关业务的策划、咨询与促销服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,2018-12-21,0731-89953938,无,,长期,零售业,医药及医疗器材专门零售,武陵区,大健康,2019-09-16 13:11:36,2019-09-16 13:11:36,0,1,常德市,www.yfdyf.cn
108,7566487d-d840-11e9-80c9-fa163e3115c2,91210000117590366A,210000004919553,117590366,存续（在营、开业、在册）,152970.981600万人民币,尚书志,批发和零售业,1993-09-02,1993-09-02,,辽宁省,辽宁省市场监督管理局,股份有限公司(上市、国有控股),辽宁成大股份有限公司,大连市中山区人民路７１号,自营和代理货物及技术进出口（国家禁止的不得经营，限制的品种办理许可证后方可经营），经营进料加工和“三来一补”业务，开展对销贸易和转口贸易，承包本行业境外工程和境内国际招标工程，上述境外工程所需的设备、材料出口；对外派遣本行业工程、生产及服务行业的劳务人员，农副产品收购（粮食除外），化肥连锁经营，中草药种植，房屋租赁，仓储服务，煤炭批发经营。（依法须经批准的项目，经相关部门批准后方可开展经营活动。）,2017-01-12,0411-82511999,liucc@chengda.com.cn,,长期,批发业,贸易经纪与代理,中山区,大健康,2019-09-16 13:11:37,2019-09-16 13:11:37,0,1,大连市,www.chengda.com.cn
109,75bb477d-d840-11e9-80c9-fa163e3115c2,91110000710925737B,110000002918724,710925737,开业,76440.439100万人民币,姜修昌,制造业,1999-12-21,1999-12-21,,北京市,北京市工商行政管理局东城分局,股份有限公司(上市、国有控股),国药集团药业股份有限公司,北京市东城区永外三元西巷甲12号,批发中成药、中药饮片、中药材、化学药制剂、化学原料药、抗生素、生化药品、生物制品、麻醉药品和第一类精神药品（含原料药）、第二类精神药品、蛋白同化制剂和肽类激素、医疗用毒性药品（注射用A型肉毒毒素、蟾酥粉、注射用三氧化二砷），麻黄素原料药（小包装）（药品经营许可证有效期至2019年10月14日）；组织药品生产；销售医疗器械（Ⅱ、Ⅲ类）（医疗器械经营许可证有效期至2021年03月30日）；互联网信息服务不含新闻、出版、教育、医疗保健、电子公告服务，含药品和医疗器械（互联网信息服务增值电信业务经营许可证有效期至2020年07月02日）；第二类增值电信业务中的信息服务业务（不含固定网电话信息服务和互联网信息服务）（增值电信业务经营许可证有效期至2019年08月29日）；预包装食品销售（含冷藏冷冻食品）、特殊食品销售、限保健食品、特殊医学用途配方食品、婴幼儿配方乳粉）（食品经营许可证有效期至2021年07月10日）；销售医疗器械（Ⅰ类）、日用百货、化妆品、汽车、电子产品、计算机软件及辅助设备、家用电器、卫生用品、机电设备、机械设备及配件；进出口业务；与上述业务有关的咨询；会议服务；技术服务；技术开发；计算机系统服务；机械设备租赁。（企业依法自主选择经营项目，开展经营活动；销售医疗用毒性药品以及依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。）,2018-11-28,010-67275666,zhanglei240@sinopharm.com,,长期,医药制造业,化学药品原料药制造,东城区,大健康,2019-09-16 13:11:38,2019-09-16 13:11:38,0,1,北京市,www.ecncm.com.cn
